10013,308
100130,82529
100130,55273
100134,40225
100134,58981
100134,52258
100134,49941
100134,83837
100134,73839
100134,49619
100134,48838
100134,67808
100134,42655
100134,49620
100134,75964
100134,72524
100134,48337
100134,62956
100134,54397
100134,84559
100134,64844
100137,48592
100137,54720
100137,62543
100137,77407
100137,84182
100137,80730
100142,10768
100142,31483
100152,70915
100152,78271
100152,78605
100153,48592
100153,77621
100153,70379
100153,61910
100153,56403
100153,66122
100153,63120
100153,69922
100153,52532
100153,50609
100155,31481
100155,11411
100155,31480
100155,85989
100155,48148
100155,32136
100156,62401
100156,68606
100156,80031
100156,89729
100156,34085
100156,70565
100156,68810
100156,56984
100156,83383
100156,75189
100156,63766
100156,82514
100156,48053
100156,85776
100156,23836
100156,56554
100156,33806
100157,63024
100157,28360
100157,69624
100157,95845
100157,43667
100157,60599
100157,51265
100157,53176
100157,78954
100157,90253
100157,24732
100157,47528
100157,30454
100157,36340
100157,100705
100158,9400
100158,55717
100158,24150
100158,73614
100158,25014
100162,63428
100165,69020
100165,21999
100165,62975
100165,36311
100165,22535
100165,54404
100165,34552
100165,76852
100166,69387
100166,14648
100166,48898
100167,80264
100167,56300
100167,63347
100168,79146
100168,52344
100168,82675
100168,28461
100168,63873
100168,36284
100168,45607
100168,90976
100168,63391
100169,45824
100169,58947
100169,64354
100169,23525
100169,94237
100169,30952
100169,72458
100169,76525
100169,36284
100169,87588
100169,93472
100169,26033
100170,62048
100170,71419
100170,64252
100170,43079
100170,45453
100170,82714
100171,65361
100171,96393
100171,80583
100177,57014
100177,62662
100177,64556
100177,79129
100178,19351
100178,77850
100178,57014
100178,45215
100178,55694
100178,72604
100179,44694
100179,52253
100179,32380
100179,85664
100179,54489
100180,94607
100180,77621
100180,78461
100180,90968
100180,83265
100180,35173
100180,50104
100180,44236
100180,69937
100180,62214
100180,83968
100180,66967
100180,84151
100180,52235
100180,73841
100180,92997
10019,6539
10019,1616
10019,2328
10019,7061
10019,306
10019,138
10019,4375
100197,3886
100197,93032
100197,83530
100197,63415
100197,27897
100197,21119
100197,24274
100197,72139
100197,86003
100197,52934
100202,35751
100202,43853
100202,56984
100202,48053
100202,93625
100218,67182
100218,19351
100218,62036
100218,77701
100218,75578
100218,74906
100218,82538
100218,94252
100219,30841
100219,80253
100219,11419
100219,21662
100219,31275
100219,67693
100219,40784
100219,26163
100220,77726
100220,94837
100220,18761
100220,26567
100220,84443
100220,1124
100220,44425
100220,13560
100220,70724
100220,10916
100220,51867
100220,70203
100220,86280
100220,37562
100220,62305
100220,60503
100221,72724
100221,68352
100221,82536
100221,82550
100221,56138
100221,68187
100222,33129
100222,73589
100222,72506
100222,15149
100222,86448
100223,52280
100223,56184
100223,77701
100224,52280
100224,50124
100224,24091
100224,55373
100224,31019
100224,84138
100224,30907
100224,56184
100224,69469
100233,76433
100233,63873
100233,87593
100233,30893
100240,7596
100240,93696
100240,20277
100240,6208
100240,69621
10025,666
100256,36704
100258,38187
100258,62480
100258,19277
100258,43581
100258,11355
100259,54987
100259,19615
100259,89963
100259,34166
100259,32293
100259,37516
100259,91121
100259,81899
100259,94409
100259,81723
100259,16923
100259,94838
100259,81338
100259,65494
100259,64282
100259,92057
100259,45452
100259,55846
100259,45857
100259,33331
100259,70542
100259,26349
100259,53574
100259,30909
100259,23283
100259,70174
100259,57079
100259,11715
100259,26163
100259,82541
100259,43287
100259,48887
10026,5121
100260,45511
100260,77099
100260,85776
100260,25755
100261,62475
100261,59280
100261,22922
100261,54341
100261,83677
100261,81766
100261,65664
100261,62336
100262,48949
100265,63491
100265,83099
100265,77079
100265,75533
100265,82584
100267,39990
100267,43225
100267,32224
100267,34025
100267,56087
100267,27722
100267,33416
100267,52726
100269,78146
100269,93860
100269,79725
100269,14648
100269,56300
100269,90903
100269,61005
100269,35076
100269,58936
100269,36284
100277,20147
100277,60618
100280,91678
100280,71398
100280,83274
100280,73290
100289,30675
100289,26163
100289,78749
100289,27993
100289,23754
100292,75351
100292,36331
100292,70726
100292,91849
100292,79037
100296,16476
100296,12337
100296,33131
100296,43106
100298,79983
100298,45981
100298,92965
100298,43359
100298,91469
100298,80561
100298,63873
100298,68734
100300,80229
100300,73196
100300,66326
100300,74934
100301,73168
100301,90439
100301,48810
100301,51265
100302,73797
100302,55718
100302,63281
100302,63283
100302,62480
100302,15947
100302,67632
100302,63568
100302,50902
100302,53658
100302,33806
100302,40501
100302,94696
100302,47395
100302,78731
100302,25014
100303,19180
100303,138
100303,48053
100303,3160
100304,119
100304,11906
100304,19138
100305,94154
100305,82686
100305,82633
100305,90439
100305,35076
100305,67545
100305,48810
100305,53255
100305,84165
100306,51579
100306,52789
100306,81047
100306,75042
100306,72248
100306,97596
100306,67871
100306,61307
100306,56112
100306,64022
100306,87966
100307,73468
100307,74700
100307,89558
100307,59229
100307,72603
100307,71671
100307,87585
100307,78146
100307,65370
100307,74070
100307,60935
100307,102927
100307,81159
100307,52941
100307,85202
100309,84846
100309,40397
100309,51933
100309,86791
100309,70280
100309,1333
100309,41141
100309,81991
100309,18448
100340,65363
100340,99703
100341,29572
100341,17271
100341,37576
100341,98882
100341,80227
100342,42914
100342,61560
100342,89504
100342,78872
100342,112498
100342,51530
100342,78146
100342,76591
100342,36284
100342,91695
100342,48576
100342,72579
100342,70191
100342,70726
100342,80935
100342,60672
100342,68287
100342,61949
100342,60475
100342,91669
100342,84029
100342,99703
100342,104071
100342,76525
100342,81030
100342,63873
100343,83149
100343,28025
100343,81454
100343,4525
100343,86310
100343,22475
100343,54084
100343,74373
100344,72250
100344,15719
100344,24353
100344,4524
100344,79236
100344,34608
100344,40248
100344,14143
100344,44868
100346,35225
100346,14763
100346,65365
100346,33125
100346,2170
100346,30441
100346,29043
100346,8854
100347,64669
100348,70183
100348,60200
100348,76770
100348,65361
100348,91112
100348,27431
100348,80265
100349,37618
100349,18564
100349,42526
100349,80176
10035,4936
10035,4412
10035,2170
10035,1572
10035,5103
10035,514
10035,5104
100350,76451
100350,43724
100350,30419
100350,62036
100350,4910
100350,64326
100350,84195
100350,82538
100350,81641
100351,94237
100351,70191
100371,89022
100371,63840
100371,53274
100371,50602
100371,36284
100371,78344
100371,32781
100371,114028
10038,6508
10038,3478
100382,26171
100382,60847
100382,72080
100382,72543
100389,68154
100389,53300
100389,35846
100389,39794
10039,7208
10039,3952
10039,5349
10039,1786
10039,3217
10039,1450
10039,5047
10039,2370
100392,12336
100392,29605
100393,52631
100396,38697
100396,91869
100396,43595
100396,81266
100396,60421
100396,33802
100396,78566
100396,60019
100396,38092
100396,26034
100396,29504
10040,138
10040,268
10040,306
100411,43000
100411,38105
100411,45827
100411,56662
100411,43724
100411,68453
100411,30419
100411,62036
100411,28351
100411,44657
100411,95630
100411,44694
100411,63957
100411,4910
100411,34225
100411,4959
100411,57014
100411,30422
100411,49256
100420,29462
100420,43505
100420,52798
100420,75278
100421,56142
100421,82957
100421,58959
100425,71205
100425,65762
100426,82884
100426,105706
100426,93269
100426,93309
100430,6722
100430,77767
100436,55278
100436,70595
100436,75422
100436,43518
100436,38723
100436,31606
100437,68972
100437,34513
100437,6596
100437,76399
100437,34492
100437,69528
100437,80067
100437,72222
100437,347
100437,35970
100437,40864
100437,76045
100437,78273
100437,49664
100437,74853
100437,148
100437,47114
100437,48413
100437,27610
100437,26776
100437,59253
100437,76608
100437,47852
100437,76401
100437,29649
100437,50613
100437,76935
100437,60943
100441,88832
100441,105775
100441,77818
100441,78941
100441,90654
100441,82064
100441,81655
100441,90561
100441,91526
100441,75899
100459,22113
100459,49207
100459,64282
100459,9639
100459,14627
100459,16273
100459,8166
100459,38113
100459,60421
100459,6517
100459,25758
100459,30841
100459,75655
100459,89728
100459,21830
100459,1179
100459,34485
100459,10244
100459,58302
100459,11419
100459,95325
100459,68187
100460,35730
100460,72495
100460,29844
100460,9639
100460,48816
100460,35960
100460,15393
100460,70059
100460,25014
100460,72840
100460,85782
100462,63280
100462,63281
100462,63282
100462,63283
100462,44320
100462,44288
100462,63768
100462,45200
100462,33806
100462,84614
100462,78470
100462,95901
100463,94212
100463,50737
100463,90595
100463,81571
100463,47505
100463,25755
100463,21583
100464,75351
100464,67005
100464,42914
100464,53300
100464,70726
100464,52344
100464,69784
100464,55861
100464,77842
100464,85836
100464,95638
100489,73118
100489,56673
100489,707
100489,63613
100489,71071
100489,16433
100489,42994
100489,138
100489,76949
100489,61625
100489,72871
100489,6180
100489,43507
100489,51893
100489,48474
100489,32329
100489,22909
100489,49232
100489,38847
100489,42244
100489,22987
100489,56697
100489,29759
100489,45083
10049,4208
100490,103827
100490,38909
100490,62543
100490,78605
100490,71421
100490,56993
100490,60481
100490,77410
100490,41703
100490,17284
100490,69698
100490,87028
100490,96235
100490,92129
100490,95605
100490,80633
100490,6009
100490,84996
100490,84155
100490,93309
100490,83105
100490,56311
100490,56396
100490,50542
100490,54124
100490,80720
100490,34951
100490,52568
100490,26776
100490,94607
100490,105698
100490,81267
100490,68147
100490,47850
100490,76152
100490,84181
100491,90338
100491,48590
100491,54720
100491,87204
100491,84181
100491,55334
100491,9078
100491,67330
100491,55301
100491,87015
100491,64259
100491,80623
100491,83967
100491,86181
100491,67263
100491,55583
100491,65666
100491,94508
100498,30675
100498,26840
100498,18459
100498,8515
100498,18219
100498,1311
100498,70003
100498,26566
100498,62480
100498,30626
100498,51409
100498,4756
100498,68032
100498,30638
100498,16629
100498,11421
100498,26163
100498,36284
100499,22111
100499,72603
100499,18437
100499,52736
100499,37602
100499,20428
100499,36284
1005,585
1005,196
1005,349
1005,272
1005,430
1005,374
1005,290
10050,3812
10050,663
100500,79983
100500,76853
100500,53621
100500,60198
100500,50840
100500,78049
100504,15948
100504,38909
100504,8386
100504,71421
100504,56874
100504,2925
100504,70087
100504,67373
100504,63502
100504,77022
100504,89010
100504,87028
100504,96235
100504,92098
100504,66338
100504,71180
100504,83811
100504,4412
100504,78356
100504,71205
100504,43841
100504,84725
100504,60593
100504,74967
100504,81515
100504,26347
100504,83968
100504,80720
100504,89414
100504,24221
100504,86181
100504,94144
100504,53822
100504,59422
100504,11028
100504,86326
100504,64386
100504,78285
100504,84601
100504,83555
100504,1000
100505,103827
100505,78058
100505,74801
100505,60481
100505,64439
100505,83106
100505,87533
100505,80901
100505,91770
100505,87028
100505,83083
100505,83811
100505,81968
100505,91208
100505,35970
100505,65629
100505,90492
100505,89805
100505,80897
100505,74967
100505,92830
100505,148
100505,89414
100505,76894
100505,84725
100505,60593
100505,92507
100505,94481
100505,78285
100505,73092
100505,83555
100505,73094
100505,60943
100506,44298
100506,69274
100506,73595
100506,43819
100506,1303
100508,87144
100508,29750
100508,10845
100508,18199
100508,8157
100508,28352
100508,59712
100508,23836
100508,9587
100508,18524
100508,25755
100508,53635
10051,3162
10051,148
100523,49577
100523,76583
100523,60153
100524,38113
100524,48627
100524,103789
100524,31857
100524,70348
100524,5503
10054,1250
10054,3784
10054,6407
100545,95780
100545,80623
100545,82835
100545,80633
100545,92830
100557,34938
100557,41846
100557,72603
100557,50163
100557,17668
100557,39415
100564,1280
100564,2619
100564,64933
100564,34599
100564,347
100564,348
100564,22637
100566,93055
100566,46212
100566,45876
100566,56611
100566,87533
100566,43379
100567,74858
100567,44236
100568,52297
100568,83106
100568,77206
100568,71180
100568,80897
100568,92507
100568,148
100568,73043
100568,78506
100568,72954
100568,90684
100568,93265
100568,55787
100568,138
100568,73094
100568,75613
100569,82220
100569,95605
100569,90979
100569,93268
100569,84155
100569,90498
100570,76796
100570,80021
100582,79983
100582,60931
100582,83804
100582,93457
100582,36311
100582,31210
100582,19671
100582,65725
100583,21411
100583,85919
100583,81022
100584,28362
100584,27472
100584,64354
100584,33511
100584,73405
100584,22653
100584,14648
100584,40160
100584,83804
100584,84555
100584,60200
100584,70783
100584,71108
100584,66764
100584,91653
100584,54855
100585,73468
100585,84860
100585,34848
100585,73428
100585,40160
100585,35077
100585,42526
100588,59196
100588,45877
100588,14648
100588,94804
100588,40160
100588,48083
100588,78279
100588,61307
100588,89508
100588,95542
100588,66252
100589,74055
100589,52253
100589,85380
100589,89877
100589,63873
100589,74906
100589,50398
10059,6067
100590,37807
100590,16476
100590,25075
100590,31019
100590,22174
100590,43287
100590,59533
100590,87945
100590,1670
100590,81022
100590,88643
100590,89970
100590,25258
100590,18285
100590,60391
100590,33902
100590,6173
100590,49984
100590,36252
100590,25761
100590,46701
100590,30128
100590,91723
100591,93118
100591,94663
100591,81669
100592,89025
100592,55329
100592,86339
100592,101157
100592,82674
100592,91485
100592,67391
100592,95623
100592,104076
100592,74906
100592,73621
100592,68611
100595,69181
100595,94171
100595,43843
100596,55794
100596,55694
100596,138
100596,70724
100598,73590
100598,86310
100598,68256
100598,102166
100598,100878
100598,63395
100598,91716
100598,17136
100599,91136
100599,89863
100599,29414
100604,66258
100604,67115
100604,19351
100604,77386
100604,44694
100604,29559
100604,43768
100604,77838
100605,78344
100605,63840
100605,50500
100605,36284
100605,81917
100607,42579
100607,6340
100607,1140
100607,30841
100607,21830
100607,71415
100607,43473
100607,31166
100607,60019
100607,16273
100607,69093
100607,175
100607,138
100607,85780
100609,43721
100609,48147
100610,16476
100610,64354
100610,96241
100610,94238
100610,34855
100610,79983
100610,44003
100610,69850
100610,45877
100610,76525
100610,91695
100610,89504
100610,33902
100610,32781
100610,94681
100610,96262
100610,101032
100611,23159
100611,39864
100611,94812
100612,61439
100612,48625
100612,75897
100612,86062
100612,81560
100612,80822
100612,73945
100613,14627
100613,21830
100613,91663
100613,9835
100613,53751
100613,66145
100613,11843
100617,62618
100618,94643
100618,37886
100618,91818
100618,90632
100618,103951
100619,64473
100621,75533
100621,82584
100621,56711
100621,80789
100621,60757
100621,35752
100621,87963
100623,89882
100625,45559
100625,64354
100625,72239
100626,78345
100626,88637
100626,25755
100626,70174
100631,93776
100631,1179
100631,25755
100633,59681
100633,52898
100633,372
100635,34855
100635,43360
100635,63072
100635,83803
100638,62536
100638,87494
100641,101086
100641,77410
100641,87028
100641,49467
100641,81918
100641,78461
100641,71421
100641,77718
100641,72398
100641,95225
100641,74333
100641,81411
100641,74682
100641,87113
100641,92499
100641,91228
100641,83974
100641,78255
100644,40269
100644,80023
100644,80021
100644,2378
100644,37183
100669,38535
100669,54858
100669,48467
100669,71674
100669,35389
100669,71297
100669,16999
100669,81533
100669,92842
100669,67723
100669,59699
100669,54373
100669,60513
100669,81170
100670,92248
100670,38537
100670,92249
100670,63943
100670,21405
100670,60934
100670,34850
100670,70097
100670,33802
100670,44370
100670,9021
100671,86055
100671,85199
100671,72603
100671,94253
100671,81160
100672,66325
100672,72231
100673,86235
100673,55695
100673,91294
100674,19846
100674,71068
100674,87591
100674,81012
100674,43361
100674,91084
100674,82714
100675,91678
100675,71398
100675,59974
100678,96241
100678,45877
100678,66252
100678,67796
100678,36284
100678,78344
100678,103626
100680,67162
100680,83653
100680,32558
100680,70283
100680,7151
100680,21384
100680,90548
100680,89008
100680,63391
100686,74282
100688,84162
100688,49938
100689,10133
100689,9638
100689,41035
100689,32361
100689,6182
100689,15566
100689,12203
100689,1873
100690,39697
100690,21966
100690,78879
100690,80827
100690,49443
100690,86477
100690,38110
100690,80935
100690,35077
100690,87591
100690,22244
100690,93117
100690,62647
100690,61508
100690,82821
100690,83804
100690,83801
100690,55783
100690,67796
100690,96262
100690,92255
100690,94675
100690,40446
100690,47224
100690,64388
100690,93535
100691,64357
100691,21411
100691,14408
100691,33529
100691,11419
100691,40047
100691,91663
100691,35847
100691,68030
100691,45144
100691,38097
100691,40784
100691,56064
100691,6174
100691,84037
100693,87248
100693,85380
100693,95610
100693,79037
100693,83653
100693,35424
100693,33814
100693,74906
100693,83551
100694,71423
100694,77160
100695,9021
100695,19615
100695,22113
100695,16923
100695,26890
100695,91893
100695,46212
100695,11419
100695,56984
100695,68810
100695,45876
100695,76260
100695,92332
100695,90069
100695,39383
100695,82569
100695,75306
100695,88589
100695,51454
100695,67177
100696,19257
100697,23874
100700,19351
100700,28352
100700,93443
100700,94254
100700,94697
100700,94252
100701,84031
100702,16476
100702,43968
100702,35350
100702,68360
100702,74058
100703,15150
100703,70199
100703,60577
100703,59401
100703,56062
100703,27167
100703,77533
100703,52835
100703,22885
100703,48187
100705,60015
100705,95845
100705,47528
100706,16476
100706,55449
100706,79983
100706,68159
100706,45247
100707,46096
100707,31257
100707,47891
100707,69131
100709,28461
100712,37519
100714,48562
100714,48576
100714,33136
100714,16516
100714,55696
100714,33908
100714,32258
100714,45358
100714,20428
100714,36284
100718,86414
100718,96209
100718,47395
100718,77874
100718,86505
100718,48815
100718,69150
100718,23874
100718,2170
100718,70724
100718,28086
100718,82548
100718,53658
100718,96300
100718,82537
100718,76037
100719,96388
100719,64354
100719,55253
100719,44852
100719,31010
100719,39245
100719,61641
100719,80415
100720,43852
100720,31606
100720,61641
100721,86414
100721,50755
100721,85963
100721,77873
100721,69150
100721,55717
100721,75773
100721,70203
100721,75153
100721,54536
100721,96300
100721,79176
100721,31606
100721,61640
100721,81010
100738,48900
100738,8835
100738,45200
100738,16923
100739,73335
100739,42019
100739,93776
100739,89411
100739,82529
100740,30143
100740,43595
100740,43611
100741,36202
100741,20147
100741,60618
100741,73335
100741,347
100741,48694
100741,15550
100741,5135
100741,348
100747,56307
100747,56306
100747,69912
100747,61403
100747,83265
100750,63775
100750,79146
100750,64354
100750,52344
100750,70726
100750,36330
100750,36331
100750,43361
100750,84860
100750,6533
100750,77842
100750,33814
100750,87976
100750,84162
100751,60935
100751,84752
100751,87574
100751,65370
100751,72477
100753,80228
100753,23901
100753,95524
100754,63292
100754,37576
100754,80227
100754,78872
100755,34227
100758,9842
10076,138
100765,83422
100765,96222
100765,79511
100765,72209
100765,84309
100765,81274
100765,78095
100765,77739
100765,75268
100765,84182
100765,93390
100765,55301
100765,66115
100765,94003
100765,74521
100765,67139
100765,80023
100765,87548
100765,80829
100765,68498
100765,78255
100774,67260
100774,92265
100774,40222
100774,56679
100774,81083
100774,55795
100774,80351
100775,53894
100775,30012
100775,53061
100775,9078
100775,69979
100775,59577
100775,55976
100775,41703
100775,34671
100775,45417
100775,39445
100775,35600
100775,31967
100775,36323
100775,55575
100775,30274
100775,52682
100775,40961
100775,66465
100775,95902
100775,48344
100775,51679
100775,70378
100775,34348
100775,93834
100775,41715
100775,11270
100775,73203
100775,75060
100775,26348
100775,69507
100775,31646
100775,79498
100775,51313
100775,29647
100775,40110
100776,2615
100776,30877
100776,69597
100776,69352
100776,36306
100776,27609
100776,45290
100776,65894
100776,24082
100776,75765
100776,138
100776,63297
100776,62243
100776,77438
100776,75275
100776,70915
100776,69507
100776,69264
100776,79941
100776,75234
100776,55575
100776,63930
100776,50904
100776,82884
100776,77206
100776,66589
100776,65896
100776,74030
100776,16570
100776,94606
100776,94607
100776,63224
100776,66367
100776,83418
100776,68147
100776,60430
100776,87032
100776,76152
100776,29648
100776,79511
100776,65864
100776,55003
100776,60942
100776,55583
100777,80035
100777,43586
100777,56984
100777,43853
100777,59866
100777,91874
100777,41037
100777,60421
100777,31746
100777,64093
100778,30675
100778,71298
100778,25337
100778,52290
100778,9096
100778,87344
100778,58958
100778,41728
100778,13915
100778,76825
100778,43853
100778,14294
100778,11933
100778,25755
100778,43586
100778,70565
100778,56984
100778,45056
100778,37995
100778,33802
100778,83860
100778,30009
100778,9582
100778,26567
100778,45144
100778,7994
100778,84211
100779,78608
100779,84997
100779,95902
100779,6802
100779,66951
100779,66463
100779,5123
100781,63608
100781,30782
100781,45169
100781,9721
100781,24245
100781,54708
100781,76792
100781,19430
100781,4573
100781,44947
100781,119
100783,3761
100783,17546
100783,88802
100783,81058
100783,138
100783,31109
100783,1000
100795,64354
100799,61004
100799,79146
100799,59721
100799,62405
100799,61984
100799,81525
100799,86453
100799,34174
100799,83804
100799,89287
100799,63873
100799,70656
100799,72534
100799,94687
100799,62461
100799,92468
1008,216
1008,138
1008,663
1008,148
100800,64354
100800,42914
100800,56301
100800,49939
100800,84901
100800,76412
100800,43505
100800,65382
100800,37602
100800,76643
100801,94607
100801,19351
100801,103452
100801,8876
100801,84997
100801,57014
100801,310
100801,6802
100801,77621
100801,77406
100801,83265
100801,76934
100801,57126
100801,52235
100801,78292
100801,85460
100801,73841
100801,84176
100801,5123
100801,5122
100801,93309
100802,82637
100802,94837
100802,77848
100802,86505
100802,81900
100802,44425
100802,59568
100802,72979
100802,37562
100802,51448
100802,62305
100802,80130
100802,53635
100802,80929
100803,21301
100803,30456
100803,53658
100804,75156
100804,4473
100804,97189
100804,85220
100804,49681
100806,36117
100813,85924
100813,74031
100813,95172
100813,59607
100815,29443
100815,4024
100815,35847
100815,61410
100815,35968
100815,13420
100824,78759
100824,34938
100824,45742
100824,54949
100824,60866
100824,103750
100824,72603
100824,81168
100824,11432
100825,42400
100825,59199
100825,59198
100826,23663
100826,14408
100826,43666
100826,17853
100826,33806
100826,6174
100826,68725
100826,68187
100827,62475
100827,31133
100827,2222
100827,53713
100827,20844
100827,22097
100827,34745
100828,80256
100828,43586
100828,71157
100828,45753
100828,56051
100828,86312
100828,94120
100828,28263
100828,86045
100828,101887
100828,94546
100828,88778
100828,28973
100828,68187
100828,94482
100828,70683
100829,138
100829,3998
100831,78968
100831,44859
100831,86990
100852,60230
100852,88941
100852,94812
100856,59665
100856,61560
100856,86067
100856,79983
100856,70191
100856,38513
100856,102943
100856,103244
100856,64677
100856,67756
100856,24732
100856,102642
100856,61984
100856,89004
100856,82127
100856,77012
100856,87964
100859,7565
100859,31760
100859,11419
100859,49681
100859,42352
100859,25759
100859,83681
100859,85859
100859,90315
100859,40288
100859,1573
100859,74652
100859,138
100859,514
100859,92325
100859,516
100862,59115
100862,60366
100862,85448
100862,81924
100864,1437
100864,12534
100864,71262
100864,39324
100864,66605
100864,46176
100864,46175
100865,63625
100865,19380
100865,48815
100865,4024
100865,55762
100865,32453
100865,14572
100865,29201
100865,14143
100865,54245
100865,8413
100865,36284
100867,55851
100867,41703
100867,52532
100867,34672
100867,69938
100867,51598
100867,46995
100867,51679
100867,40864
100867,50104
100867,64845
100867,63433
100867,52346
100867,58273
100867,53259
100867,60793
100867,53798
100867,59651
100867,55123
100867,68366
100867,47503
100867,25660
100867,5914
100876,44803
100876,52635
100876,59401
100876,89865
100876,75753
100876,75702
100877,22654
100877,29988
100878,68256
100878,11419
100878,35847
100878,69062
10089,4027
10089,347
10089,5121
10089,5123
100893,58944
100893,25842
100893,60552
100893,26449
100893,42400
100893,28360
100893,51579
100893,58936
100893,42526
100897,55245
100897,69570
100897,31124
100897,67258
100897,35490
100897,26860
100897,8937
100897,22096
100897,43638
100898,72535
100898,21870
100898,91131
100898,35482
1009,216
1009,262
1009,399
10091,668
100923,76984
100923,21423
100923,45533
100928,79881
100928,64343
100928,85863
100928,84258
100928,14406
100928,78730
100928,66644
100928,27897
100928,89976
100928,83717
100928,65182
100928,78957
100928,86003
100928,90356
100928,51768
100929,88941
100929,90356
100931,9691
100938,43586
100938,34107
100938,14294
100938,93252
100943,69621
100943,31303
100943,72199
100943,52329
100943,63441
100943,9392
100951,64357
100951,49663
100951,81074
100951,22113
100951,85545
100951,33331
100951,39864
100951,44320
100951,34769
100951,70724
100951,1480
100951,82537
100951,16273
100951,51563
100951,4449
100951,26036
100951,138
100951,33829
100951,71605
100951,56614
100955,38537
100955,38299
100955,14408
100955,92916
100955,21405
100955,33802
100955,48150
100955,48148
100955,36526
100956,90789
100956,48437
100956,66066
100956,56181
100956,85863
100956,86494
100956,49446
100956,66396
100956,82514
100956,44425
100956,83217
100956,28138
100956,66603
100956,69257
100956,77178
100958,83599
100958,63120
100958,72210
100958,53030
100958,62701
100958,88950
100976,41125
100976,54378
100976,30698
100979,41216
100979,39911
100979,83280
100979,90176
100984,73744
100984,75350
100984,48918
100984,94107
100984,58717
100993,42103
100994,308
100994,43473
100994,77761
100994,2222
100994,2456
100994,63073
100994,63072
100994,46175
100996,76884
100996,44912
100996,38113
100996,55718
100996,44325
100996,35424
100996,55717
100996,63586
100996,68261
100996,86501
100996,21935
100996,73614
100996,51484
100996,81948
100996,60680
100996,7238
100996,83735
100997,59612
100997,59743
100997,68297
100997,27245
100998,70174
